time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-10-06_22:18:05,39.81921782887591,-104.7050928176388,757.6735813877699,84.88546220857859,118.898700032479,-3.782765642956817,-7.578678357026527,-4.609419850270265,Normal,0.835,,,,None
2025-10-06_22:18:09,39.81853758792246,-104.7032890000067,738.3109766190602,84.87908066525044,112.2964513865597,-3.783923243927243,-7.587753781697284,-4.612162090668896,Normal,0.615,,,,None
2025-10-06_22:18:13,39.81802678831025,-104.701395242117,718.9041810613062,84.88707783198889,105.7233089873617,-3.782103456039723,-7.595115027350265,-4.601898112450902,Normal,0.615,,,,None
2025-10-06_22:18:17,39.81770084348948,-104.6994351880462,699.5830978126584,84.89825195587375,99.10310961218691,-3.770964866953433,-7.600783326606345,-4.568163441303159,Normal,0.615,,,,None
2025-10-06_22:18:22,39.81756155456269,-104.697432924712,680.478061671019,84.90157440948887,92.47721432061161,-3.754814096570384,-7.606719973009858,-4.526673671038945,Normal,0.555,,,,None
2025-10-06_22:18:26,39.81761240606483,-104.6954250630535,661.3939170055507,84.89677729076865,85.91061046470752,-3.741888704979203,-7.614692448164081,-4.494606379798401,Normal,0.46,,,,None
2025-10-06_22:18:30,39.81787154892094,-104.6933060455862,641.5768323333444,84.89136605041735,78.98237190773575,-3.735341938950183,-7.624879391741683,-4.48091210389962,Normal,0.46,,,,None
2025-10-06_22:18:34,39.81831021846589,-104.6913484941142,622.869595422265,84.89291783581093,72.32221868690344,-3.732222696013775,-7.634696510638673,-4.471692866348087,Normal,0.46,,,,None
2025-10-06_22:18:39,39.8189331283215,-104.6894753206728,603.9797867885259,84.89941642804659,65.6420307159443,-3.727034358479328,-7.643417216334617,-4.45548765283508,Normal,0.46,,,,None
2025-10-06_22:18:43,39.81973225506354,-104.6876945522488,585.3816595841822,84.90592040698284,59.02174497723239,-3.718558401972445,-7.651840412077068,-4.431879818256307,Normal,0.46,,,,None
2025-10-06_22:18:47,39.82069779381744,-104.6860302342113,566.6959055068547,84.90660576087626,52.38455511409182,-3.710017351835969,-7.660496172600962,-4.410328059007843,Normal,0.46,,,,None
2025-10-06_22:18:51,39.82181761355183,-104.6845236213883,548.1733279600488,84.90839544949232,45.74163598457625,-3.704159840726528,-7.67007154036152,-4.395842273179158,FuelLeak,0.415,,,,None
2025-10-06_22:18:55,39.82306696073742,-104.6831852738919,529.7475644851417,84.91040869403191,39.05390297874517,-3.70072957157169,-7.679579386173401,-4.386790087668531,FuelLeak,0.405,,,,None
2025-10-06_22:19:00,39.8244526459902,-104.6820458263653,511.3605050111451,84.9150137112422,32.37419599979375,-3.697811168717234,-7.68881151118912,-4.377949001382025,FuelLeak,0.405,,,,None
2025-10-06_22:19:04,39.82594793174813,-104.6811300596663,492.9706782664913,84.89650213730152,25.68485426027022,-3.702954751466576,-7.697403304228297,-4.404733421006211,FuelLeak,0.405,,,,None
2025-10-06_22:19:08,39.82752430152138,-104.6804215093016,474.4532875057049,84.88256029440143,18.99722075168109,-3.733968079437391,-7.70708558768305,-4.484803924757872,FuelLeak,0.405,,,,None
2025-10-06_22:19:12,39.82916090068019,-104.6799472517179,455.6579728932529,84.91521408828898,12.36808512224579,-3.75361068159863,-7.709905488531671,-4.516609257013883,FuelLeak,0.405,,,,None
2025-10-06_22:19:16,39.8308431569023,-104.679723158481,436.6289471198494,84.955397166604,5.605014049021658,-3.741509939886003,-7.706078611584683,-4.469957563732779,FuelLeak,0.405,,,,None
2025-10-06_22:19:21,39.83256943935098,-104.6797496781603,417.9415542457245,84.96655590143104,358.9124352063709,-3.7126630432829,-7.702908948356749,-4.396797130834311,Normal,0.59,,,,None
2025-10-06_22:19:25,39.83428932275439,-104.6800243112424,399.5464827154308,84.94850734137532,352.2758602900823,-3.695064759095887,-7.70577694585294,-4.361619331874849,Normal,0.59,,,,None
2025-10-06_22:19:29,39.8359663165235,-104.6805504829237,381.1096508855931,84.93066269717306,345.5579361017166,-3.698282761837647,-7.713575076591284,-4.376886505721582,Normal,0.59,,,,None
2025-10-06_22:19:33,39.83760873302388,-104.6813231367954,362.721309966242,84.93200718305906,338.8881044030074,-3.710438556347602,-7.721190998167534,-4.405363200345688,Normal,0.59,,,,None
2025-10-06_22:19:37,39.83920344325687,-104.6823019560377,343.7072905753909,84.95213640919422,331.6031188215113,-3.714943916736141,-7.725574171005105,-4.407453590307115,Normal,0.59,,,,None
2025-10-06_22:19:42,39.84078337239895,-104.6836858625733,324.1000923251066,84.96739943537723,324.8737408376013,-3.705395367137744,-7.727760585381401,-4.377436328595866,Normal,0.59,,,,None
2025-10-06_22:19:46,39.84220239163487,-104.6851457597044,305.498442088639,84.96910250093917,318.1716952137616,-3.692981984856369,-7.731050082667397,-4.347896250891057,Normal,0.59,,,,None
2025-10-06_22:19:50,39.84339258942267,-104.686685427374,288.1041986510068,84.9607841958314,311.7609864835807,-3.688400740977404,-7.736958114595436,-4.340340004631341,Normal,0.59,,,,None
2025-10-06_22:19:54,39.84450261023797,-104.6885083682023,269.8700555184657,84.95366840056181,305.0143822524804,-3.692828134207913,-7.744622762836859,-4.35382509841992,Normal,0.59,,,,None
2025-10-06_22:19:59,39.8454345396533,-104.6904325510758,251.7633614972297,84.9561099518461,298.2898324534931,-3.699789184052851,-7.75172715103865,-4.368439379528863,Normal,0.59,,,,None
2025-10-06_22:20:03,39.84623690068048,-104.6925344292847,233.2366535987454,84.96795172781637,291.5747628805783,-3.700724089434856,-7.756874740595222,-4.365899741932812,Normal,0.59,,,,None
2025-10-06_22:20:07,39.84683735612154,-104.6946990651693,214.9760194344198,84.97334592028116,284.9103358709435,-3.696102279227065,-7.760757969612739,-4.352380689475848,Normal,0.59,,,,None
2025-10-06_22:20:11,39.84725759924383,-104.6969305070979,196.6960152862765,84.96940501922806,278.1373573730299,-3.692918736879225,-7.764827867653741,-4.345941204888547,Normal,0.59,,,,None
2025-10-06_22:20:15,39.84747906460047,-104.6992133883442,178.4038748576784,84.96197537397809,271.4423605836177,-3.695632603392971,-7.769382641240552,-4.354633013805508,Normal,0.59,,,,None
2025-10-06_22:20:20,39.84750779747414,-104.7014821259383,160.1841021263479,84.95864488429972,264.7181028511289,-3.702318481561272,-7.77341428252441,-4.370910583895303,Normal,0.59,,,,None
2025-10-06_22:20:24,39.84734343216946,-104.7037523823809,141.7892012447055,84.96054710449201,257.9783892507214,-3.708018026705596,-7.776015791927591,-4.382515710613827,Normal,0.59,,,,None
2025-10-06_22:20:28,39.84698373822089,-104.7059589346083,123.3469820131186,84.9631365581949,251.2775204892591,-3.710256605326309,-7.777165865548284,-4.38544290784201,Normal,0.59,,,,None
2025-10-06_22:20:32,39.84644410215762,-104.7080991960347,105.0382891647596,84.9614018894244,244.5089656019167,-3.710727875352211,-7.77796943570638,-4.385480201276788,Normal,0.59,,,,None
2025-10-06_22:20:36,39.84571116908235,-104.71009675313,86.72793407078946,84.9569936589495,237.8473048350613,-3.712361356110943,-7.778653595159214,-4.389839790597457,Normal,0.59,,,,None
2025-10-06_22:20:41,39.84483472003192,-104.7120194708599,68.03277794802247,84.95131609489329,231.1710199631166,-3.716339522045339,-7.779201514626715,-4.399862628874541,Normal,0.59,,,,None
2025-10-06_22:20:45,39.84377481773429,-104.7136815848658,49.84446336963661,84.94748868445443,224.4390181949165,-3.721753989798195,-7.779550642112572,-4.412561467623187,Normal,0.59,,,,None
2025-10-06_22:20:49,39.84254867966884,-104.7153488848343,30.46711384631997,84.9390392582343,217.3010436468357,-3.669480834329534,-7.785217926483461,-4.134332807331717,Normal,0.59,,,,None
2025-10-06_22:20:53,39.84122462856311,-104.716717826022,13.42530856711641,85.0071640466296,210.5093609231666,-3.150788727605097,-7.869418615134151,-2.020712238639431,Normal,0.585,,,,None
2025-10-06_22:20:58,39.83986989586278,-104.7177972971161,5.854707224043993,84.9005276902076,203.7400823362118,-1.507432858469125,-8.137692697404608,1.919351597005595,Normal,0.48,,,,None
2025-10-06_22:21:02,39.83836399107406,-104.7186847495035,12.83055060912294,82.97900982910527,196.2934927322111,-1.532904095518858,-8.65590451755174,0.1287652166249083,Normal,0.48,,,,None
2025-10-06_22:21:06,39.83684829351838,-104.7192909893544,12.64133608665066,82.17369604277896,188.5937451752057,-3.329129057501457,-9.167598803456807,-3.792687100817266,Normal,0.59,,,,None
2025-10-06_22:21:10,39.83535745775546,-104.719543064231,21.01564440821178,44.22795732903905,127.1289140869793,-24.36313845840877,-179.6429377554967,-0.07584277809611248,Normal,0.43,,,,None
2025-10-06_22:21:16,39.83492251538232,-104.7194296284646,-1.556415777092094,4.993301159936687,127.4471042007379,-26.22807441932817,-179.365595086128,-0.0004122097253294077,EngineFailure,0.48,,,,None
2025-10-06_22:21:20,39.83492251315172,-104.7194296359188,-1.556507500495522,4.992921972046623,127.4434670202949,-26.22680718063161,-179.3374159193236,0.0003912997189606856,EngineFailure,0.48,,,,None
2025-10-06_22:21:24,39.83492250996221,-104.7194296489663,-1.556625747309768,4.993565120549489,127.4257045316413,-26.22667136759249,-179.3034675697258,0.0001939998521838245,EngineFailure,0.48,,,,None
2025-10-06_22:21:29,39.83492250675127,-104.719429661074,-1.556428716588951,4.99229044080428,127.405538234097,-26.22721630491203,-179.2691164765784,0.0001823450652830384,EngineFailure,0.48,,,,None
2025-10-06_22:21:33,39.83492250362931,-104.7194296720161,-1.555956866945508,4.993681043617446,127.3861148298632,-26.22892430435431,-179.2330471214722,0.0005484062723239531,EngineFailure,0.48,,,,None
2025-10-06_22:21:37,39.83492249986532,-104.719429683757,-1.555061908294146,4.992200640783516,127.36430052481,-26.23230498868325,-179.1915956863516,0.000190024548647069,EngineFailure,0.48,,,,None
2025-10-06_22:21:41,39.83492249596487,-104.7194296949615,-1.553671265919685,4.99261512463977,127.3418300975636,-26.2380740844694,-179.1492032078216,0.0001769173534374701,EngineFailure,0.48,,,,None
2025-10-06_22:21:45,39.8349224926227,-104.719429703675,-1.55222611573736,4.99338838425044,127.3300191958501,-26.24143998667208,-179.1374057700855,3.443404006838103,EngineFailure,0.48,,,,None
2025-10-06_22:21:50,39.83492249262139,-104.7194297036753,-1.552225922645253,4.993388382693884,127.3300190490839,-26.24144003524168,-179.1374056708793,9.501470390371372,EngineFailure,0.48,,,,None
2025-10-06_22:21:54,39.83492249262139,-104.7194297036753,-1.552225922645253,4.993388383228949,127.3300190429742,-26.24144003476583,-179.1374056739645,-3.889062252018708,EngineFailure,0.48,,,,None
2025-10-06_22:21:58,39.8349224926214,-104.7194297036754,-1.552225922645253,4.993388387217629,127.3300190103754,-26.24144004863262,-179.1374055713291,-1.339296802669935,EngineFailure,0.48,,,,None
2025-10-06_22:22:02,39.83492249262139,-104.7194297036754,-1.552225913339609,4.993388369171289,127.3300189858146,-26.24144005787882,-179.1374055276499,-2.111222637836577,EngineFailure,0.48,,,,None
2025-10-06_22:22:07,39.83492249262138,-104.7194297036754,-1.552225922645253,4.993388382158817,127.3300189858238,-26.24144006383957,-179.1374055295054,1.226508330126228,EngineFailure,0.48,,,,None
2025-10-06_22:22:11,39.83492249262139,-104.7194297036754,-1.552225915666021,4.993388382012889,127.3300189453443,-26.24144009727565,-179.1374054409879,-3.191797419384811,EngineFailure,0.48,,,,None
2025-10-06_22:22:15,39.83492249262139,-104.7194297036754,-1.552225915666021,4.993388386877132,127.3300189518272,-26.24144009524915,-179.1374054461886,-9.971931054262315,EngineFailure,0.475,,,,None
2025-10-06_22:22:19,39.83492249262137,-104.7194297036754,-1.552225911013199,4.993388384104514,127.3300189605488,-26.24144007573685,-179.1374054781212,-3.941085134045934,EngineFailure,0.48,,,,None
2025-10-06_22:22:23,39.83492249262139,-104.7194297036754,-1.552225913339609,4.993388382450672,127.3300189453733,-26.24144009307886,-179.137405439744,-3.228045607055007,EngineFailure,0.48,,,,None
2025-10-06_22:22:28,39.83492249262138,-104.7194297036754,-1.552225908686788,4.993388382791168,127.3300189457659,-26.24144009631008,-179.1374054409892,2.121559162403508,EngineFailure,0.48,,,,None
2025-10-06_22:22:32,39.83492249262139,-104.7194297036754,-1.55222591333961,4.993388384153156,127.3300189413069,-26.24144010804826,-179.1374053529095,-5.090689790226077,EngineFailure,0.48,,,,None
2025-10-06_22:22:36,39.83492249262137,-104.7194297036754,-1.552225908686788,4.99338838283981,127.3300188802836,-26.24144011011135,-179.1374053412375,1.028642968556263,EngineFailure,0.48,,,,None
2025-10-06_22:22:40,39.83492249262137,-104.7194297036755,-1.552225904033966,4.993388380504975,127.3300188776145,-26.24144013082264,-179.1374052784359,-1.523054136508943,EngineFailure,0.48,,,,None
2025-10-06_22:22:44,39.83492249262137,-104.7194297036755,-1.552225901707555,4.993388383715375,127.3300188704874,-26.24144013059079,-179.1374052969771,1.497170691567405,EngineFailure,0.48,,,,None
2025-10-06_22:22:49,39.83492249262137,-104.7194297036755,-1.552225906360377,4.993388383326235,127.3300188890577,-26.24144012801641,-179.1374053263291,-1.575453830052787,EngineFailure,0.48,,,,None
2025-10-06_22:22:53,39.83492249262136,-104.7194297036755,-1.552225908686788,4.993388384153156,127.3300188792884,-26.24144013252436,-179.1374053250093,6.672980837324161,EngineFailure,0.48,,,,None
2025-10-06_22:22:57,39.83492249262137,-104.7194297036755,-1.552225904033966,4.993388382742525,127.3300189047458,-26.24144012173577,-179.1374052841076,1.703704396055914,EngineFailure,0.48,,,,None
2025-10-06_22:23:01,39.83492249262136,-104.7194297036755,-1.552225897054733,4.993388383958586,127.3300188242882,-26.24144015466277,-179.1374051472713,1.328372931875674,EngineFailure,0.48,,,,None
2025-10-06_22:23:05,39.83492249262136,-104.7194297036755,-1.552225901707555,4.99338838444501,127.3300188034587,-26.2414401544845,-179.1374050917597,-3.886851935205667,EngineFailure,0.48,,,,None
2025-10-06_22:23:10,39.83492249262135,-104.7194297036755,-1.552225892401911,4.993388385417859,127.3300188133215,-26.24144015631979,-179.1374051586182,1.731307811639326,EngineFailure,0.48,,,,None
2025-10-06_22:23:14,39.83492249262135,-104.7194297036755,-1.5522258900755,4.993388390914453,127.3300187714968,-26.24144017323133,-179.1374050379423,-3.8418009569606,EngineFailure,0.48,,,,None
2025-10-06_22:23:18,39.83492249262135,-104.7194297036755,-1.552225897054733,4.993388382596598,127.3300187682327,-26.24144018015713,-179.1374049094456,-3.805459555395737,EngineFailure,0.48,,,,None
2025-10-06_22:23:22,39.83492249262134,-104.7194297036756,-1.552225894728322,4.993388383083023,127.330018674976,-26.24144018979702,-179.1374048362343,-5.480939912327673,EngineFailure,0.48,,,,None
2025-10-06_22:23:27,39.83492249262134,-104.7194297036756,-1.552225887749089,4.993388382304744,127.330018697554,-26.24144019230035,-179.1374048791761,1.89325382030709,EngineFailure,0.48,,,,None
2025-10-06_22:23:31,39.83492249262136,-104.7194297036756,-1.552225894728322,4.993388383715375,127.3300186727162,-26.24144019302729,-179.1374048362977,-2.470163437310777,EngineFailure,0.48,,,,None
2025-10-06_22:23:35,39.83492249262136,-104.7194297036756,-1.552225887749089,4.993388383083023,127.3300186623443,-26.24144018987034,-179.1374048021414,-6.714602595712358,EngineFailure,0.475,,,,None
2025-10-06_22:23:39,39.83492249262135,-104.7194297036756,-1.552225894728322,4.993388381721035,127.3300186770461,-26.24144018916062,-179.1374048024852,-6.204096923556703,EngineFailure,0.475,,,,None
2025-10-06_22:23:43,39.83492249262135,-104.7194297036756,-1.552225894728322,4.993388383228949,127.3300186923857,-26.241440191321,-179.1374048433432,-6.954094926467509,EngineFailure,0.475,,,,None
2025-10-06_22:23:48,39.83492249262134,-104.7194297036756,-1.552225890075501,4.99338838483415,127.33001871271,-26.24144019324972,-179.1374048800487,-1.240050719897856,EngineFailure,0.48,,,,None
2025-10-06_22:23:52,39.83492249262136,-104.7194297036756,-1.552225897054733,4.993388383472162,127.3300187233018,-26.24144018869757,-179.1374048949419,-7.639150560146038,EngineFailure,0.475,,,,None
2025-10-06_22:23:56,39.83492249262136,-104.7194297036756,-1.5522258900755,4.993388383520805,127.3300186995713,-26.24144018796774,-179.1374048770788,7.733587704310874,EngineFailure,0.48,,,,None
2025-10-06_22:24:00,39.83492249262134,-104.7194297036756,-1.552225880769857,4.993388385904283,127.3300186939186,-26.24144019038795,-179.1374048070766,-2.014392952259593,EngineFailure,0.48,,,,None
2025-10-06_22:24:04,39.83492249262135,-104.7194297036756,-1.55222588774909,4.993388383423519,127.330018635208,-26.24144020206997,-179.1374047807051,-6.30471422074168,EngineFailure,0.475,,,,None
2025-10-06_22:24:09,39.83492249262134,-104.7194297036756,-1.552225892401911,4.993388383423519,127.330018658028,-26.24144018785725,-179.1374047656532,-1.62403247942778,EngineFailure,0.48,,,,None
2025-10-06_22:24:13,39.83492249262135,-104.7194297036756,-1.552225890075501,4.993388382645241,127.3300186580553,-26.24144018722605,-179.1374048031731,-1.18123583759213,EngineFailure,0.48,,,,None
2025-10-06_22:24:17,39.83492249262134,-104.7194297036756,-1.552225887749089,4.993388383618089,127.3300186433686,-26.24144019055441,-179.1374047502067,-7.175846398639926,EngineFailure,0.475,,,,None
2025-10-06_22:24:21,39.83492249262135,-104.7194297036756,-1.552225894728322,4.99338838444501,127.3300186921425,-26.24144019175607,-179.1374047634366,7.767511070265043,EngineFailure,0.48,,,,None
2025-10-06_22:24:25,39.83492249262135,-104.7194297036756,-1.55222588774909,4.99338838303438,127.3300186392257,-26.24144020594085,-179.1374047384649,-5.15603542117334,EngineFailure,0.48,,,,None
2025-10-06_22:24:30,39.83492249262135,-104.7194297036756,-1.55222588774909,4.993388381477823,127.3300186310001,-26.24144020001256,-179.1374047504852,-9.260588290167368,EngineFailure,0.475,,,,None
2025-10-06_22:24:34,39.83492249262135,-104.7194297036756,-1.55222588774909,4.993388381915604,127.3300186375682,-26.24144019098074,-179.1374047614212,-4.406157327332122,EngineFailure,0.48,,,,None
2025-10-06_22:24:38,39.83492249262134,-104.7194297036756,-1.552225887749089,4.99338837860792,127.330018625841,-26.2414402033185,-179.1374047266473,9.423872747753498,EngineFailure,0.48,,,,None
2025-10-06_22:24:42,39.83492249262135,-104.7194297036756,-1.552225878443446,4.993388383228949,127.3300187055898,-26.24144019876717,-179.1374047924285,6.597974716803446,EngineFailure,0.48,,,,None
2025-10-06_22:24:46,39.83492249262132,-104.7194297036756,-1.552225876117035,4.993388383423519,127.3300186222248,-26.24144023532844,-179.1374047144451,5.978439649918037,EngineFailure,0.48,,,,None
2025-10-06_22:24:51,39.83492249262132,-104.7194297036756,-1.552225876117035,4.993388383131665,127.3300186216408,-26.24144023601224,-179.1374047149182,5.180325036841933,EngineFailure,0.48,,,,None
2025-10-06_22:24:55,39.83492249262132,-104.7194297036756,-1.552225878443446,4.993388382742525,127.3300186210161,-26.24144023989174,-179.1374046726845,1.152262482759228,EngineFailure,0.48,,,,None
2025-10-06_22:24:59,39.83492249262132,-104.7194297036756,-1.552225876117035,4.993388390768525,127.3300186182453,-26.24144020551262,-179.1374047367766,1.586400611827846,EngineFailure,0.48,,,,None
2025-10-06_22:25:04,39.83492249262134,-104.7194297036756,-1.552225878443446,4.993388381672393,127.3300185964824,-26.24144019021245,-179.1374047581761,2.25721473574678,EngineFailure,0.48,,,,None
2025-10-06_22:25:08,39.83492249262134,-104.7194297036756,-1.552225883096267,4.99338838283981,127.3300186109536,-26.24144021368924,-179.1374046900427,1.374880089536105,EngineFailure,0.48,,,,None
2025-10-06_22:25:12,39.83492249262133,-104.7194297036756,-1.55222588774909,4.99338838483415,127.3300186107148,-26.24144021423792,-179.1374046904199,1.294302880321196,EngineFailure,0.48,,,,None
2025-10-06_22:25:16,39.83492249262133,-104.7194297036756,-1.552225876117035,4.993388383423519,127.330018608534,-26.24144023985911,-179.1374046879339,6.068929884448279,EngineFailure,0.48,,,,None
2025-10-06_22:25:20,39.83492249262132,-104.7194297036756,-1.552225883096267,4.993388383666732,127.3300186033797,-26.24144021151576,-179.1374047140789,-6.279061155006264,EngineFailure,0.475,,,,None
2025-10-06_22:25:25,39.83492249262134,-104.7194297036756,-1.55222588774909,4.993388381964247,127.3300186291446,-26.24144019382952,-179.1374048624599,3.31344689146068,EngineFailure,0.48,,,,None
2025-10-06_22:25:29,39.83492249262133,-104.7194297036756,-1.552225873790624,4.993388382304744,127.3300185681161,-26.24144023921196,-179.1374045943145,5.197104507278829,EngineFailure,0.48,,,,None
2025-10-06_22:25:33,39.83492249262132,-104.7194297036756,-1.552225873790624,4.993388383520805,127.3300185853005,-26.24144023892572,-179.1374045925329,-6.218536485374579,EngineFailure,0.475,,,,None
2025-10-06_22:25:37,39.83492249262132,-104.7194297036757,-1.552225878443446,4.993388383228949,127.3300185635502,-26.24144024144281,-179.1374045872451,5.287482835571676,EngineFailure,0.48,,,,None
2025-10-06_22:25:41,39.83492249262132,-104.7194297036757,-1.552225873790624,4.993388382402029,127.3300185475887,-26.24144024994285,-179.137404548274,-1.795960368799061,EngineFailure,0.48,,,,None
2025-10-06_22:25:46,39.8349224926213,-104.7194297036757,-1.552225873790624,4.993388382791168,127.3300185244668,-26.24144025220794,-179.137404501065,2.305828602938543,EngineFailure,0.48,,,,None
2025-10-06_22:25:50,39.83492249262133,-104.7194297036757,-1.552225873790624,4.993388383277592,127.3300185242548,-26.24144027527673,-179.1374044953641,4.850963206472191,EngineFailure,0.48,,,,None
2025-10-06_22:25:54,39.83492249262134,-104.7194297036757,-1.552225871464213,4.993388383812658,127.3300184638311,-26.24144028789966,-179.137404364547,-4.594164674350998,EngineFailure,0.48,,,,None
2025-10-06_22:25:58,39.83492249262132,-104.7194297036757,-1.552225873790624,4.993388384542295,127.3300184674924,-26.2414402823985,-179.1374043989485,-5.91606334914533,EngineFailure,0.48,,,,None
2025-10-06_22:26:02,39.83492249262132,-104.7194297036757,-1.552225871464213,4.993388383520805,127.3300185082234,-26.2414402868245,-179.1374044136308,5.244048484684534,EngineFailure,0.48,,,,None
2025-10-06_22:26:07,39.83492249262132,-104.7194297036757,-1.552225871464213,4.993388382888454,127.3300185064311,-26.24144028664807,-179.137404457106,-3.875238909017064,EngineFailure,0.48,,,,None
2025-10-06_22:26:11,39.83492249262135,-104.7194297036757,-1.552225878443446,4.993388382012889,127.33001851173,-26.24144027613806,-179.1374044783728,1.095384676480146,EngineFailure,0.48,,,,None
2025-10-06_22:26:15,39.83492249262132,-104.7194297036757,-1.552225871464213,4.993388383618089,127.330018477973,-26.24144028329307,-179.1374043904289,-2.691366097909036,EngineFailure,0.48,,,,None
2025-10-06_22:26:19,39.83492249262132,-104.7194297036757,-1.552225871464213,4.993388382110174,127.3300184559806,-26.241440282493,-179.1374043634167,8.243772241005471,EngineFailure,0.48,,,,None
2025-10-06_22:26:24,39.83492249262132,-104.7194297036757,-1.552225869137802,4.993388382012889,127.3300184185611,-26.24144029972051,-179.1374042570253,-1.087532179292072,EngineFailure,0.48,,,,None
2025-10-06_22:26:28,39.83492249262132,-104.7194297036758,-1.55222586448498,4.993388382888454,127.3300184156379,-26.241440305659,-179.1374042568221,2.524914901685797,EngineFailure,0.48,,,,None
2025-10-06_22:26:32,39.83492249262131,-104.7194297036758,-1.552225862158569,4.993388385077362,127.3300184454493,-26.24144030926924,-179.1374042537454,2.678068142493186,EngineFailure,0.48,,,,None
2025-10-06_22:26:36,39.83492249262132,-104.7194297036758,-1.552225869137802,4.993388383228949,127.3300184147176,-26.24144030712185,-179.137404252103,8.197668655760687,EngineFailure,0.48,,,,None
2025-10-06_22:26:40,39.83492249262132,-104.7194297036758,-1.55222586448498,4.993388382207459,127.3300183751139,-26.24144033427272,-179.1374041627379,-2.496009007986997,EngineFailure,0.48,,,,None
2025-10-06_22:26:45,39.8349224926213,-104.7194297036758,-1.552225862158569,4.99338838283981,127.3300184102996,-26.24144033550708,-179.137404251863,4.091619633280511,EngineFailure,0.48,,,,None
2025-10-06_22:26:49,39.83492249262131,-104.7194297036758,-1.552225869137802,4.993388383618089,127.3300184150865,-26.24144033042588,-179.1374041601636,-2.516644357146801,EngineFailure,0.48,,,,None
2025-10-06_22:26:53,39.83492249262131,-104.7194297036758,-1.552225852852925,4.993388382012889,127.3300183571301,-26.241440336802,-179.1374041591133,1.570093488030983,EngineFailure,0.48,,,,None
2025-10-06_22:26:57,39.8349224926213,-104.7194297036758,-1.552225862158569,4.993388382499314,127.3300183756822,-26.24144033424456,-179.137404162868,-1.368839918362451,EngineFailure,0.48,,,,None
2025-10-06_22:27:01,39.83492249262131,-104.7194297036758,-1.552225862158569,4.993388383520805,127.3300183550101,-26.24144034423222,-179.1374040866167,-4.272920561002767,EngineFailure,0.48,,,,None
2025-10-06_22:27:06,39.83492249262131,-104.7194297036758,-1.552225855179337,4.993388383228949,127.3300183505871,-26.24144034631321,-179.1374041088316,2.261787578696455,EngineFailure,0.48,,,,None
2025-10-06_22:27:10,39.8349224926213,-104.7194297036758,-1.552225859832158,4.99338838283981,127.3300183528887,-26.24144034412085,-179.1374040777287,-5.823627173641162,EngineFailure,0.48,,,,None
2025-10-06_22:27:14,39.83492249262132,-104.7194297036758,-1.552225859832158,4.993388382353386,127.3300183502292,-26.24144034373781,-179.1374040444786,-1.111216812897296,EngineFailure,0.48,,,,None
2025-10-06_22:27:18,39.83492249262131,-104.7194297036758,-1.552225855179337,4.993388382742525,127.3300183000408,-26.24144036811415,-179.1374039714818,7.01574827458578,EngineFailure,0.48,,,,None
